days
pon	uto	sre	cet	pet

hours
1	2	3	4	5	6	7

people
-stebru_71_ver.v.1'_pon_1 71_pon_7 
-stebru_71_ver.v.1'_uto_1 71_uto_7 
-stebru_71_ver.v.1'_sre_1 71_sre_7 
-stebru_71_ver.v.1'_cet_1 71_cet_7 
-stebru_71_ver.v.1'_pet_1 71_pet_7 
-stebru_72_ver.v.1'_pon_1 72_pon_7 
-stebru_72_ver.v.1'_uto_1 72_uto_7 
-stebru_72_ver.v.1'_sre_1 72_sre_7 
-stebru_72_ver.v.1'_cet_1 72_cet_7 
-stebru_72_ver.v.1'_pet_1 72_pet_7 
-stebru_73_ver.v.1'_pon_1 73_pon_7 
-stebru_73_ver.v.1'_uto_1 73_uto_7 
-stebru_73_ver.v.1'_sre_1 73_sre_7 
-stebru_73_ver.v.1'_cet_1 73_cet_7 
-stebru_73_ver.v.1'_pet_1 73_pet_7 
-stebru_81_ver.v.1'_pon_1 81_pon_7 
-stebru_81_ver.v.1'_uto_1 81_uto_7 
-stebru_81_ver.v.1'_sre_1 81_sre_7 
-stebru_81_ver.v.1'_cet_1 81_cet_7 
-stebru_81_ver.v.1'_pet_1 81_pet_7 
-stebru_82_ver.v.1'_pon_1 82_pon_7 
-stebru_82_ver.v.1'_uto_1 82_uto_7 
-stebru_82_ver.v.1'_sre_1 82_sre_7 
-stebru_82_ver.v.1'_cet_1 82_cet_7 
-stebru_82_ver.v.1'_pet_1 82_pet_7 
-stebru_83_ver.v.1'_pon_1 83_pon_7 
-stebru_83_ver.v.1'_uto_1 83_uto_7 
-stebru_83_ver.v.1'_sre_1 83_sre_7 
-stebru_83_ver.v.1'_cet_1 83_cet_7 
-stebru_83_ver.v.1'_pet_1 83_pet_7 
// gradjansko
knemi_81_gra.v.1'_pon_1 knemi_81_gra.v.1'_uto_1 knemi_81_gra.v.1'_sre_1 knemi_81_gra.v.1'_cet_1 knemi_81_gra.v.1'_pet_1 knemi_81_gra.v.1'_pon_7 knemi_81_gra.v.1'_uto_7 knemi_81_gra.v.1'_sre_7 knemi_81_gra.v.1'_cet_7 knemi_81_gra.v.1'_pet_7
knemi_82_gra.v.1'_pon_1 knemi_82_gra.v.1'_uto_1 knemi_82_gra.v.1'_sre_1 knemi_82_gra.v.1'_cet_1 knemi_82_gra.v.1'_pet_1 knemi_82_gra.v.1'_pon_7 knemi_82_gra.v.1'_uto_7 knemi_82_gra.v.1'_sre_7 knemi_82_gra.v.1'_cet_7 knemi_82_gra.v.1'_pet_7
// izborni
bosla_51_hor.v.1'_pon_7 bosla_51_hor.v.1'_uto_7 bosla_51_hor.v.1'_sre_7 bosla_51_hor.v.1'_cet_7 bosla_51_hor.v.1'_pet_7
bosla_61_hor.v.1'_pon_7 bosla_61_hor.v.1'_uto_7 bosla_61_hor.v.1'_sre_7 bosla_61_hor.v.1'_cet_7 bosla_61_hor.v.1'_pet_7
bosla_71_hor.v.1'_pon_7 bosla_71_hor.v.1'_uto_7 bosla_71_hor.v.1'_sre_7 bosla_71_hor.v.1'_cet_7 bosla_71_hor.v.1'_pet_7
bosla_81_hor.v.1'_pon_7 bosla_81_hor.v.1'_uto_7 bosla_81_hor.v.1'_sre_7 bosla_81_hor.v.1'_cet_7 bosla_81_hor.v.1'_pet_7
nnlik_61_csv.v.1'_pon_7 nnlik_61_csv.v.1'_uto_7 nnlik_61_csv.v.1'_sre_7 nnlik_61_csv.v.1'_cet_7 nnlik_61_csv.v.1'_pet_7
nnlik_81_csv.v.1'_pon_7 nnlik_81_csv.v.1'_uto_7 nnlik_81_csv.v.1'_sre_7 nnlik_81_csv.v.1'_cet_7 nnlik_81_csv.v.1'_pet_7
nnlik_51_csv.v.1'_pon_7 nnlik_51_csv.v.1'_uto_7 nnlik_51_csv.v.1'_sre_7 nnlik_51_csv.v.1'_cet_7 nnlik_51_csv.v.1'_pet_7
nnlik_53_csv.v.1'_pon_7 nnlik_53_csv.v.1'_uto_7 nnlik_53_csv.v.1'_sre_7 nnlik_53_csv.v.1'_cet_7 nnlik_53_csv.v.1'_pet_7
anpo_51_cp.v.1'_pon_7 anpo_51_cp.v.1'_uto_7 anpo_51_cp.v.1'_sre_7 anpo_51_cp.v.1'_cet_7 anpo_51_cp.v.1'_pet_7
anpo_52_cp.v.1'_pon_7 anpo_52_cp.v.1'_uto_7 anpo_52_cp.v.1'_sre_7 anpo_52_cp.v.1'_cet_7 anpo_52_cp.v.1'_pet_7
muje_61_cp.v.1'_pon_7 muje_61_cp.v.1'_uto_7 muje_61_cp.v.1'_sre_7 muje_61_cp.v.1'_cet_7 muje_61_cp.v.1'_pet_7
// broj dana nastavnika
anka_5day
anpo_5day
arsa_5day
boal_5day
bosla_5day
bosne_5day
brsla_5day
busne_5day
hata_5day
jasve_5day
kakri_2day kakri_3day
knemi_2day knemi_3day
kove_5day
kusa_5day
mami_2day
neol_2day
nninf_3day
nnlik_3day nnlik_4day
rada_5day
stama_5day
steda_5day
tebo_5day
// pedagoski uslovi
// vazni predmeti idu na prve casove
-brsla_7
-brsla_6
-hata_7
-hata_6
-stama_7
-stama_6
-anka_7
-anka_6
-bosne_7
-bosne_6
-jasve_7
-jasve_6
-kusa_7
-arsa_7
-kove_7
-tebo_7
-neol_7
-mami_7
-mami_6
-muje_71_hem.p.1_pon_7
-muje_71_hem.p.1_uto_7
-muje_71_hem.p.1_sre_7
-muje_71_hem.p.1_cet_7
-muje_71_hem.p.1_pet_7
-muje_72_hem.p.1_pon_7
-muje_72_hem.p.1_uto_7
-muje_72_hem.p.1_sre_7
-muje_72_hem.p.1_cet_7
-muje_72_hem.p.1_pet_7
-muje_73_hem.p.1_pon_7
-muje_73_hem.p.1_uto_7
-muje_73_hem.p.1_sre_7
-muje_73_hem.p.1_cet_7
-muje_73_hem.p.1_pet_7
-muje_81_hem.p.1_pon_7
-muje_81_hem.p.1_uto_7
-muje_81_hem.p.1_sre_7
-muje_81_hem.p.1_cet_7
-muje_81_hem.p.1_pet_7
-muje_82_hem.p.1_pon_7
-muje_82_hem.p.1_uto_7
-muje_82_hem.p.1_sre_7
-muje_82_hem.p.1_cet_7
-muje_82_hem.p.1_pet_7
-muje_83_hem.p.1_pon_7
-muje_83_hem.p.1_uto_7
-muje_83_hem.p.1_sre_7
-muje_83_hem.p.1_cet_7
-muje_83_hem.p.1_pet_7
-muje_71_hem.p.2_pon_7
-muje_71_hem.p.2_uto_7
-muje_71_hem.p.2_sre_7
-muje_71_hem.p.2_cet_7
-muje_71_hem.p.2_pet_7
-muje_72_hem.p.2_pon_7
-muje_72_hem.p.2_uto_7
-muje_72_hem.p.2_sre_7
-muje_72_hem.p.2_cet_7
-muje_72_hem.p.2_pet_7
-muje_73_hem.p.2_pon_7
-muje_73_hem.p.2_uto_7
-muje_73_hem.p.2_sre_7
-muje_73_hem.p.2_cet_7
-muje_73_hem.p.2_pet_7
-muje_81_hem.p.2_pon_7
-muje_81_hem.p.2_uto_7
-muje_81_hem.p.2_sre_7
-muje_81_hem.p.2_cet_7
-muje_81_hem.p.2_pet_7
-muje_82_hem.p.2_pon_7
-muje_82_hem.p.2_uto_7
-muje_82_hem.p.2_sre_7
-muje_82_hem.p.2_cet_7
-muje_82_hem.p.2_pet_7
-muje_83_hem.p.2_pon_7
-muje_83_hem.p.2_uto_7
-muje_83_hem.p.2_sre_7
-muje_83_hem.p.2_cet_7
-muje_83_hem.p.2_pet_7
-anpo_61_fiz.p.1_pon_7
-anpo_61_fiz.p.1_uto_7
-anpo_61_fiz.p.1_sre_7
-anpo_61_fiz.p.1_cet_7
-anpo_61_fiz.p.1_pet_7
-anpo_62_fiz.p.1_pon_7
-anpo_62_fiz.p.1_uto_7
-anpo_62_fiz.p.1_sre_7
-anpo_62_fiz.p.1_cet_7
-anpo_62_fiz.p.1_pet_7
-anpo_63_fiz.p.1_pon_7
-anpo_63_fiz.p.1_uto_7
-anpo_63_fiz.p.1_sre_7
-anpo_63_fiz.p.1_cet_7
-anpo_63_fiz.p.1_pet_7
-anpo_61_fiz.p.2_pon_7
-anpo_61_fiz.p.2_uto_7
-anpo_61_fiz.p.2_sre_7
-anpo_61_fiz.p.2_cet_7
-anpo_61_fiz.p.2_pet_7
-anpo_62_fiz.p.2_pon_7
-anpo_62_fiz.p.2_uto_7
-anpo_62_fiz.p.2_sre_7
-anpo_62_fiz.p.2_cet_7
-anpo_62_fiz.p.2_pet_7
-anpo_63_fiz.p.2_pon_7
-anpo_63_fiz.p.2_uto_7
-anpo_63_fiz.p.2_sre_7
-anpo_63_fiz.p.2_cet_7
-anpo_63_fiz.p.2_pet_7
-anpo_71_fiz.p.1_pon_7
-anpo_71_fiz.p.1_uto_7
-anpo_71_fiz.p.1_sre_7
-anpo_71_fiz.p.1_cet_7
-anpo_71_fiz.p.1_pet_7
-anpo_72_fiz.p.1_pon_7
-anpo_72_fiz.p.1_uto_7
-anpo_72_fiz.p.1_sre_7
-anpo_72_fiz.p.1_cet_7
-anpo_72_fiz.p.1_pet_7
-anpo_73_fiz.p.1_pon_7
-anpo_73_fiz.p.1_uto_7
-anpo_73_fiz.p.1_sre_7
-anpo_73_fiz.p.1_cet_7
-anpo_73_fiz.p.1_pet_7
-anpo_71_fiz.p.2_pon_7
-anpo_71_fiz.p.2_uto_7
-anpo_71_fiz.p.2_sre_7
-anpo_71_fiz.p.2_cet_7
-anpo_71_fiz.p.2_pet_7
-anpo_72_fiz.p.2_pon_7
-anpo_72_fiz.p.2_uto_7
-anpo_72_fiz.p.2_sre_7
-anpo_72_fiz.p.2_cet_7
-anpo_72_fiz.p.2_pet_7
-anpo_73_fiz.p.2_pon_7
-anpo_73_fiz.p.2_uto_7
-anpo_73_fiz.p.2_sre_7
-anpo_73_fiz.p.2_cet_7
-anpo_73_fiz.p.2_pet_7
-anpo_81_fiz.p.1_pon_7
-anpo_81_fiz.p.1_uto_7
-anpo_81_fiz.p.1_sre_7
-anpo_81_fiz.p.1_cet_7
-anpo_81_fiz.p.1_pet_7
-anpo_82_fiz.p.1_pon_7
-anpo_82_fiz.p.1_uto_7
-anpo_82_fiz.p.1_sre_7
-anpo_82_fiz.p.1_cet_7
-anpo_82_fiz.p.1_pet_7
-anpo_83_fiz.p.1_pon_7
-anpo_83_fiz.p.1_uto_7
-anpo_83_fiz.p.1_sre_7
-anpo_83_fiz.p.1_cet_7
-anpo_83_fiz.p.1_pet_7
-anpo_81_fiz.p.2_pon_7
-anpo_81_fiz.p.2_uto_7
-anpo_81_fiz.p.2_sre_7
-anpo_81_fiz.p.2_cet_7
-anpo_81_fiz.p.2_pet_7
-anpo_82_fiz.p.2_pon_7
-anpo_82_fiz.p.2_uto_7
-anpo_82_fiz.p.2_sre_7
-anpo_82_fiz.p.2_cet_7
-anpo_82_fiz.p.2_pet_7
-anpo_83_fiz.p.2_pon_7
-anpo_83_fiz.p.2_uto_7
-anpo_83_fiz.p.2_sre_7
-anpo_83_fiz.p.2_cet_7
-anpo_83_fiz.p.2_pet_7
// isti predmet ne ide u uzastopnim danim
-anpo_61_fiz.p.1'_pon -anpo_61_fiz.p.2'_uto
-anpo_61_fiz.p.1'_uto -anpo_61_fiz.p.2'_sre
-anpo_61_fiz.p.1'_sre -anpo_61_fiz.p.2'_cet
-anpo_61_fiz.p.1'_cet -anpo_61_fiz.p.2'_pet
-anpo_62_fiz.p.1'_pon -anpo_62_fiz.p.2'_uto
-anpo_62_fiz.p.1'_uto -anpo_62_fiz.p.2'_sre
-anpo_62_fiz.p.1'_sre -anpo_62_fiz.p.2'_cet
-anpo_62_fiz.p.1'_cet -anpo_62_fiz.p.2'_pet
-anpo_63_fiz.p.1'_pon -anpo_63_fiz.p.2'_uto
-anpo_63_fiz.p.1'_uto -anpo_63_fiz.p.2'_sre
-anpo_63_fiz.p.1'_sre -anpo_63_fiz.p.2'_cet
-anpo_63_fiz.p.1'_cet -anpo_63_fiz.p.2'_pet
-anpo_71_fiz.p.1'_pon -anpo_71_fiz.p.2'_uto
-anpo_71_fiz.p.1'_uto -anpo_71_fiz.p.2'_sre
-anpo_71_fiz.p.1'_sre -anpo_71_fiz.p.2'_cet
-anpo_71_fiz.p.1'_cet -anpo_71_fiz.p.2'_pet
-anpo_72_fiz.p.1'_pon -anpo_72_fiz.p.2'_uto
-anpo_72_fiz.p.1'_uto -anpo_72_fiz.p.2'_sre
-anpo_72_fiz.p.1'_sre -anpo_72_fiz.p.2'_cet
-anpo_72_fiz.p.1'_cet -anpo_72_fiz.p.2'_pet
-anpo_73_fiz.p.1'_pon -anpo_73_fiz.p.2'_uto
-anpo_73_fiz.p.1'_uto -anpo_73_fiz.p.2'_sre
-anpo_73_fiz.p.1'_sre -anpo_73_fiz.p.2'_cet
-anpo_73_fiz.p.1'_cet -anpo_73_fiz.p.2'_pet
-anpo_81_fiz.p.1'_pon -anpo_81_fiz.p.2'_uto
-anpo_81_fiz.p.1'_uto -anpo_81_fiz.p.2'_sre
-anpo_81_fiz.p.1'_sre -anpo_81_fiz.p.2'_cet
-anpo_81_fiz.p.1'_cet -anpo_81_fiz.p.2'_pet
-anpo_82_fiz.p.1'_pon -anpo_82_fiz.p.2'_uto
-anpo_82_fiz.p.1'_uto -anpo_82_fiz.p.2'_sre
-anpo_82_fiz.p.1'_sre -anpo_82_fiz.p.2'_cet
-anpo_82_fiz.p.1'_cet -anpo_82_fiz.p.2'_pet
-anpo_83_fiz.p.1'_pon -anpo_83_fiz.p.2'_uto
-anpo_83_fiz.p.1'_uto -anpo_83_fiz.p.2'_sre
-anpo_83_fiz.p.1'_sre -anpo_83_fiz.p.2'_cet
-anpo_83_fiz.p.1'_cet -anpo_83_fiz.p.2'_pet
-staiv_51_bio.p.1'_pon -staiv_51_bio.p.2'_uto
-staiv_51_bio.p.1'_uto -staiv_51_bio.p.2'_sre
-staiv_51_bio.p.1'_sre -staiv_51_bio.p.2'_cet
-staiv_51_bio.p.1'_cet -staiv_51_bio.p.2'_pet
-kusa_52_bio.p.1'_pon -kusa_52_bio.p.2'_uto
-kusa_52_bio.p.1'_uto -kusa_52_bio.p.2'_sre
-kusa_52_bio.p.1'_sre -kusa_52_bio.p.2'_cet
-kusa_52_bio.p.1'_cet -kusa_52_bio.p.2'_pet
-kusa_53_bio.p.1'_pon -kusa_53_bio.p.2'_uto
-kusa_53_bio.p.1'_uto -kusa_53_bio.p.2'_sre
-kusa_53_bio.p.1'_sre -kusa_53_bio.p.2'_cet
-kusa_53_bio.p.1'_cet -kusa_53_bio.p.2'_pet
-kusa_54_bio.p.1'_pon -kusa_54_bio.p.2'_uto
-kusa_54_bio.p.1'_uto -kusa_54_bio.p.2'_sre
-kusa_54_bio.p.1'_sre -kusa_54_bio.p.2'_cet
-kusa_54_bio.p.1'_cet -kusa_54_bio.p.2'_pet
-staiv_61_bio.p.1'_pon -staiv_61_bio.p.2'_uto
-staiv_61_bio.p.1'_uto -staiv_61_bio.p.2'_sre
-staiv_61_bio.p.1'_sre -staiv_61_bio.p.2'_cet
-staiv_61_bio.p.1'_cet -staiv_61_bio.p.2'_pet
-staiv_62_bio.p.1'_pon -staiv_62_bio.p.2'_uto
-staiv_62_bio.p.1'_uto -staiv_62_bio.p.2'_sre
-staiv_62_bio.p.1'_sre -staiv_62_bio.p.2'_cet
-staiv_62_bio.p.1'_cet -staiv_62_bio.p.2'_pet
-kusa_63_bio.p.1'_pon -kusa_63_bio.p.2'_uto
-kusa_63_bio.p.1'_uto -kusa_63_bio.p.2'_sre
-kusa_63_bio.p.1'_sre -kusa_63_bio.p.2'_cet
-kusa_63_bio.p.1'_cet -kusa_63_bio.p.2'_pet
-kusa_71_bio.p.1'_pon -kusa_71_bio.p.2'_uto
-kusa_71_bio.p.1'_uto -kusa_71_bio.p.2'_sre
-kusa_71_bio.p.1'_sre -kusa_71_bio.p.2'_cet
-kusa_71_bio.p.1'_cet -kusa_71_bio.p.2'_pet
-kusa_72_bio.p.1'_pon -kusa_72_bio.p.2'_uto
-kusa_72_bio.p.1'_uto -kusa_72_bio.p.2'_sre
-kusa_72_bio.p.1'_sre -kusa_72_bio.p.2'_cet
-kusa_72_bio.p.1'_cet -kusa_72_bio.p.2'_pet
-kusa_73_bio.p.1'_pon -kusa_73_bio.p.2'_uto
-kusa_73_bio.p.1'_uto -kusa_73_bio.p.2'_sre
-kusa_73_bio.p.1'_sre -kusa_73_bio.p.2'_cet
-kusa_73_bio.p.1'_cet -kusa_73_bio.p.2'_pet
-kusa_81_bio.p.1'_pon -kusa_81_bio.p.2'_uto
-kusa_81_bio.p.1'_uto -kusa_81_bio.p.2'_sre
-kusa_81_bio.p.1'_sre -kusa_81_bio.p.2'_cet
-kusa_81_bio.p.1'_cet -kusa_81_bio.p.2'_pet
-kusa_82_bio.p.1'_pon -kusa_82_bio.p.2'_uto
-kusa_82_bio.p.1'_uto -kusa_82_bio.p.2'_sre
-kusa_82_bio.p.1'_sre -kusa_82_bio.p.2'_cet
-kusa_82_bio.p.1'_cet -kusa_82_bio.p.2'_pet
-kusa_83_bio.p.1'_pon -kusa_83_bio.p.2'_uto
-kusa_83_bio.p.1'_uto -kusa_83_bio.p.2'_sre
-kusa_83_bio.p.1'_sre -kusa_83_bio.p.2'_cet
-kusa_83_bio.p.1'_cet -kusa_83_bio.p.2'_pet
-kove_61_ist.p.1'_pon -kove_61_ist.p.2'_uto
-kove_61_ist.p.1'_uto -kove_61_ist.p.2'_sre
-kove_61_ist.p.1'_sre -kove_61_ist.p.2'_cet
-kove_61_ist.p.1'_cet -kove_61_ist.p.2'_pet
-kove_62_ist.p.1'_pon -kove_62_ist.p.2'_uto
-kove_62_ist.p.1'_uto -kove_62_ist.p.2'_sre
-kove_62_ist.p.1'_sre -kove_62_ist.p.2'_cet
-kove_62_ist.p.1'_cet -kove_62_ist.p.2'_pet
-kove_63_ist.p.1'_pon -kove_63_ist.p.2'_uto
-kove_63_ist.p.1'_uto -kove_63_ist.p.2'_sre
-kove_63_ist.p.1'_sre -kove_63_ist.p.2'_cet
-kove_63_ist.p.1'_cet -kove_63_ist.p.2'_pet
-kove_71_ist.p.1'_pon -kove_71_ist.p.2'_uto
-kove_71_ist.p.1'_uto -kove_71_ist.p.2'_sre
-kove_71_ist.p.1'_sre -kove_71_ist.p.2'_cet
-kove_71_ist.p.1'_cet -kove_71_ist.p.2'_pet
-kove_72_ist.p.1'_pon -kove_72_ist.p.2'_uto
-kove_72_ist.p.1'_uto -kove_72_ist.p.2'_sre
-kove_72_ist.p.1'_sre -kove_72_ist.p.2'_cet
-kove_72_ist.p.1'_cet -kove_72_ist.p.2'_pet
-kove_73_ist.p.1'_pon -kove_73_ist.p.2'_uto
-kove_73_ist.p.1'_uto -kove_73_ist.p.2'_sre
-kove_73_ist.p.1'_sre -kove_73_ist.p.2'_cet
-kove_73_ist.p.1'_cet -kove_73_ist.p.2'_pet
-kove_81_ist.p.1'_pon -kove_81_ist.p.2'_uto
-kove_81_ist.p.1'_uto -kove_81_ist.p.2'_sre
-kove_81_ist.p.1'_sre -kove_81_ist.p.2'_cet
-kove_81_ist.p.1'_cet -kove_81_ist.p.2'_pet
-kove_82_ist.p.1'_pon -kove_82_ist.p.2'_uto
-kove_82_ist.p.1'_uto -kove_82_ist.p.2'_sre
-kove_82_ist.p.1'_sre -kove_82_ist.p.2'_cet
-kove_82_ist.p.1'_cet -kove_82_ist.p.2'_pet
-kove_83_ist.p.1'_pon -kove_83_ist.p.2'_uto
-kove_83_ist.p.1'_uto -kove_83_ist.p.2'_sre
-kove_83_ist.p.1'_sre -kove_83_ist.p.2'_cet
-kove_83_ist.p.1'_cet -kove_83_ist.p.2'_pet
-arsa_61_geo.p.1'_pon -arsa_61_geo.p.2'_uto
-arsa_61_geo.p.1'_uto -arsa_61_geo.p.2'_sre
-arsa_61_geo.p.1'_sre -arsa_61_geo.p.2'_cet
-arsa_61_geo.p.1'_cet -arsa_61_geo.p.2'_pet
-arsa_62_geo.p.1'_pon -arsa_62_geo.p.2'_uto
-arsa_62_geo.p.1'_uto -arsa_62_geo.p.2'_sre
-arsa_62_geo.p.1'_sre -arsa_62_geo.p.2'_cet
-arsa_62_geo.p.1'_cet -arsa_62_geo.p.2'_pet
-arsa_63_geo.p.1'_pon -arsa_63_geo.p.2'_uto
-arsa_63_geo.p.1'_uto -arsa_63_geo.p.2'_sre
-arsa_63_geo.p.1'_sre -arsa_63_geo.p.2'_cet
-arsa_63_geo.p.1'_cet -arsa_63_geo.p.2'_pet
-arsa_71_geo.p.1'_pon -arsa_71_geo.p.2'_uto
-arsa_71_geo.p.1'_uto -arsa_71_geo.p.2'_sre
-arsa_71_geo.p.1'_sre -arsa_71_geo.p.2'_cet
-arsa_71_geo.p.1'_cet -arsa_71_geo.p.2'_pet
-arsa_72_geo.p.1'_pon -arsa_72_geo.p.2'_uto
-arsa_72_geo.p.1'_uto -arsa_72_geo.p.2'_sre
-arsa_72_geo.p.1'_sre -arsa_72_geo.p.2'_cet
-arsa_72_geo.p.1'_cet -arsa_72_geo.p.2'_pet
-arsa_73_geo.p.1'_pon -arsa_73_geo.p.2'_uto
-arsa_73_geo.p.1'_uto -arsa_73_geo.p.2'_sre
-arsa_73_geo.p.1'_sre -arsa_73_geo.p.2'_cet
-arsa_73_geo.p.1'_cet -arsa_73_geo.p.2'_pet
-arsa_81_geo.p.1'_pon -arsa_81_geo.p.2'_uto
-arsa_81_geo.p.1'_uto -arsa_81_geo.p.2'_sre
-arsa_81_geo.p.1'_sre -arsa_81_geo.p.2'_cet
-arsa_81_geo.p.1'_cet -arsa_81_geo.p.2'_pet
-arsa_82_geo.p.1'_pon -arsa_82_geo.p.2'_uto
-arsa_82_geo.p.1'_uto -arsa_82_geo.p.2'_sre
-arsa_82_geo.p.1'_sre -arsa_82_geo.p.2'_cet
-arsa_82_geo.p.1'_cet -arsa_82_geo.p.2'_pet
-busne_61_fra.p.1'_pon -busne_61_fra.p.2'_uto
-busne_61_fra.p.1'_uto -busne_61_fra.p.2'_sre
-busne_61_fra.p.1'_sre -busne_61_fra.p.2'_cet
-busne_61_fra.p.1'_cet -busne_61_fra.p.2'_pet
-busne_62_fra.p.1'_pon -busne_62_fra.p.2'_uto
-busne_62_fra.p.1'_uto -busne_62_fra.p.2'_sre
-busne_62_fra.p.1'_sre -busne_62_fra.p.2'_cet
-busne_62_fra.p.1'_cet -busne_62_fra.p.2'_pet
-busne_71_fra.p.1'_pon -busne_71_fra.p.2'_uto
-busne_71_fra.p.1'_uto -busne_71_fra.p.2'_sre
-busne_71_fra.p.1'_sre -busne_71_fra.p.2'_cet
-busne_71_fra.p.1'_cet -busne_71_fra.p.2'_pet
-busne_72_fra.p.1'_pon -busne_72_fra.p.2'_uto
-busne_72_fra.p.1'_uto -busne_72_fra.p.2'_sre
-busne_72_fra.p.1'_sre -busne_72_fra.p.2'_cet
-busne_72_fra.p.1'_cet -busne_72_fra.p.2'_pet
-busne_81_fra.p.1'_pon -busne_81_fra.p.2'_uto
-busne_81_fra.p.1'_uto -busne_81_fra.p.2'_sre
-busne_81_fra.p.1'_sre -busne_81_fra.p.2'_cet
-busne_81_fra.p.1'_cet -busne_81_fra.p.2'_pet
-busne_82_fra.p.1'_pon -busne_82_fra.p.2'_uto
-busne_82_fra.p.1'_uto -busne_82_fra.p.2'_sre
-busne_82_fra.p.1'_sre -busne_82_fra.p.2'_cet
-busne_82_fra.p.1'_cet -busne_82_fra.p.2'_pet
-tebo_51_eng.p.1'_pon -tebo_51_eng.p.2'_uto
-tebo_51_eng.p.1'_uto -tebo_51_eng.p.2'_sre
-tebo_51_eng.p.1'_sre -tebo_51_eng.p.2'_cet
-tebo_51_eng.p.1'_cet -tebo_51_eng.p.2'_pet
-neol_52_eng.p.1'_pon -neol_52_eng.p.2'_uto
-neol_52_eng.p.1'_uto -neol_52_eng.p.2'_sre
-neol_52_eng.p.1'_sre -neol_52_eng.p.2'_cet
-neol_52_eng.p.1'_cet -neol_52_eng.p.2'_pet
-tebo_53_eng.p.1'_pon -tebo_53_eng.p.2'_uto
-tebo_53_eng.p.1'_uto -tebo_53_eng.p.2'_sre
-tebo_53_eng.p.1'_sre -tebo_53_eng.p.2'_cet
-tebo_53_eng.p.1'_cet -tebo_53_eng.p.2'_pet
-mami_54_eng.p.1'_pon -mami_54_eng.p.2'_uto
-mami_54_eng.p.1'_uto -mami_54_eng.p.2'_sre
-mami_54_eng.p.1'_sre -mami_54_eng.p.2'_cet
-mami_54_eng.p.1'_cet -mami_54_eng.p.2'_pet
-mami_61_eng.p.1'_pon -mami_61_eng.p.2'_uto
-mami_61_eng.p.1'_uto -mami_61_eng.p.2'_sre
-mami_61_eng.p.1'_sre -mami_61_eng.p.2'_cet
-mami_61_eng.p.1'_cet -mami_61_eng.p.2'_pet
-tebo_62_eng.p.1'_pon -tebo_62_eng.p.2'_uto
-tebo_62_eng.p.1'_uto -tebo_62_eng.p.2'_sre
-tebo_62_eng.p.1'_sre -tebo_62_eng.p.2'_cet
-tebo_62_eng.p.1'_cet -tebo_62_eng.p.2'_pet
-tebo_63_eng.p.1'_pon -tebo_63_eng.p.2'_uto
-tebo_63_eng.p.1'_uto -tebo_63_eng.p.2'_sre
-tebo_63_eng.p.1'_sre -tebo_63_eng.p.2'_cet
-tebo_63_eng.p.1'_cet -tebo_63_eng.p.2'_pet
-tebo_71_eng.p.1'_pon -tebo_71_eng.p.2'_uto
-tebo_71_eng.p.1'_uto -tebo_71_eng.p.2'_sre
-tebo_71_eng.p.1'_sre -tebo_71_eng.p.2'_cet
-tebo_71_eng.p.1'_cet -tebo_71_eng.p.2'_pet
-tebo_72_eng.p.1'_pon -tebo_72_eng.p.2'_uto
-tebo_72_eng.p.1'_uto -tebo_72_eng.p.2'_sre
-tebo_72_eng.p.1'_sre -tebo_72_eng.p.2'_cet
-tebo_72_eng.p.1'_cet -tebo_72_eng.p.2'_pet
-tebo_73_eng.p.1'_pon -tebo_73_eng.p.2'_uto
-tebo_73_eng.p.1'_uto -tebo_73_eng.p.2'_sre
-tebo_73_eng.p.1'_sre -tebo_73_eng.p.2'_cet
-tebo_73_eng.p.1'_cet -tebo_73_eng.p.2'_pet
-tebo_81_eng.p.1'_pon -tebo_81_eng.p.2'_uto
-tebo_81_eng.p.1'_uto -tebo_81_eng.p.2'_sre
-tebo_81_eng.p.1'_sre -tebo_81_eng.p.2'_cet
-tebo_81_eng.p.1'_cet -tebo_81_eng.p.2'_pet
-tebo_82_eng.p.1'_pon -tebo_82_eng.p.2'_uto
-tebo_82_eng.p.1'_uto -tebo_82_eng.p.2'_sre
-tebo_82_eng.p.1'_sre -tebo_82_eng.p.2'_cet
-tebo_82_eng.p.1'_cet -tebo_82_eng.p.2'_pet
-neol_83_eng.p.1'_pon -neol_83_eng.p.2'_uto
-neol_83_eng.p.1'_uto -neol_83_eng.p.2'_sre
-neol_83_eng.p.1'_sre -neol_83_eng.p.2'_cet
-neol_83_eng.p.1'_cet -neol_83_eng.p.2'_pet
// prisustvo u skoli
51_pon_2
51_uto_2
51_sre_2
51_cet_2
51_pet_2
52_pon_2
52_uto_2
52_sre_2
52_cet_2
52_pet_2
53_pon_2
53_uto_2
53_sre_2
53_cet_2
53_pet_2
54_pon_2
54_uto_2
54_sre_2
54_cet_2
54_pet_2
61_pon_2
61_uto_2
61_sre_2
61_cet_2
61_pet_2
62_pon_2
62_uto_2
62_sre_2
62_cet_2
62_pet_2
63_pon_2
63_uto_2
63_sre_2
63_cet_2
63_pet_2
71_pon_2
71_uto_2
71_sre_2
71_cet_2
71_pet_2
72_pon_2
72_uto_2
72_sre_2
72_cet_2
72_pet_2
73_pon_2
73_uto_2
73_sre_2
73_cet_2
73_pet_2
81_pon_2
81_uto_2
81_sre_2
81_cet_2
81_pet_2
82_pon_2
